"incógnito caracense","Puente Piedra",6,85,4847.03,4561.96,4736.42,5001.04,19146.45
"faragual rosquero","San Isidro",7,113,2630.38,3368.04,2941.21,2385.34,11324.97
"circadiano amelcochado","Rimac",3,53,2126.38,2257.86,1846.36,2219.85,8450.45
"extrusor cum laude","San Martin de Porres",8,116,4470.77,5298.6,5114.33,4777.61,19661.31
"pasamontañas borrachero","Rimac",2,23,3995.62,3743.95,3990.62,4184.26,15914.45
"desmochadura fachinal","San Juan de Miraflores",9,132,5612.46,6060.33,6253.59,5532.55,23458.93
"administración igualeza","Magdalena del Mar",8,118,1439.8,1159.91,1657.78,1499.91,5757.4
"locomovible desinteresal","Chorrillos",8,131,2040.08,2153.21,2016.65,1856.13,8066.07
"matasiete cachimbeado","San Juan de Lurigancho",3,51,3540.53,3208.01,3450.86,3684.53,13883.93
"alcayata flamígero","San Martin de Porres",6,96,5653.1,5439.75,5292.11,5701.19,22086.15
"delicaducho matancina","Chorrillos",2,44,2300.96,2117.1,2576.17,3035.21,10029.44
"retacear apalancar","Santa Anita",13,199,3381.74,3764.49,3705.51,3857.67,14709.41
"desacollar antidáctilo","Puente Piedra",4,58,1187.97,1238.67,1057.63,1149.51,4633.78
"publicación agricultor","Santiago de Surco",8,115,2446.13,2555,2549.63,2701.33,10252.09
"ciertamente acertante","Villa María del Triunfo",3,48,1146.29,1254.49,1300.69,754.24,4455.71
"localizable remolimiento","Santa Anita",2,31,1352.53,1524.2,1011.41,1441.21,5329.35
"aurígero talonada","El Agustino",8,114,1439.42,1024.03,1419.43,1626.44,5509.32
"atlántico liguilla","San Borja",4,58,3308.53,3059.91,2904.39,2765.89,12038.72
"cincoenrama manjorrada","San Martin de Porres",2,31,1036.56,1161.79,1132.47,1247.79,4578.61
"inimaginable liberalización","Lince",7,104,1435.83,2369.18,1894.16,1793.91,7493.08
"zucarino clorofila","Comas",13,213,2615.52,2554.69,2740.31,2155.19,10065.71
"requemar recuesto","San Juan de Lurigancho",2,28,1108.25,1426.41,1089.85,1070.32,4694.83
"alcurnia compilación","Magdalena del Mar",13,205,2708.39,2532.62,2200.14,2805.67,10246.82
"encovado esposado","Santa Anita",13,227,5630.01,4328.33,4897.29,4624.75,19480.38
"enjalbegado arisnegro","Ate",13,184,2271.73,1633.25,1861.17,2419.54,8185.69
"perentoriedad cuartogénito","San Juan de Lurigancho",13,193,1624.22,1748.16,1525.17,1587.4,6484.95
"farandúlico yodación","San Borja",13,177,2101.05,1818.29,2410.5,2011.37,8341.21
"rapóntico pluralista","Miraflores",2,24,2432.9,2364.62,1974.82,2714,9486.34
"cajetilla interlocutorio","Santiago de Surco",8,129,3439.53,3434.42,3789.1,3688.27,14351.32
"efeminado jesuitismo","Rimac",11,190,3679.3,3735.2,3887,3933.7,15235.2
"remudamiento fotogenia","San Martin de Porres",3,36,1315.46,1270.71,1138.45,807.48,4532.1
"sicomoro herbívoro","Puente Piedra",6,91,1600.83,1333.67,1278.29,1256.51,5469.3
"pasamiento hiperestesia","Comas",3,53,1159.37,1161.57,1054.93,1286.65,4662.52
"subgénero catódico","San Juan de Lurigancho",7,96,2929.08,2605.1,1986.46,2786.25,10306.89
"enorgullecedor apercebimiento","Comas",13,186,1333.82,1806.52,1503.98,1850.29,6494.61
"decocción refrigeración","La Molina",4,58,4338.04,4260.61,4112.02,4497.31,17207.98
"carbinol terapéuticamente","San Juan de Lurigancho",9,136,4033.5,3778.53,3459.51,3087.57,14359.11
"involucionar anglómano","Santa Anita",13,201,1446.14,1255.77,1177.68,1281.82,5161.41
"lautamente ayopayeño","Santiago de Surco",7,91,4808.07,4071.97,4142.07,4088.47,17110.58
"impugnador discreteo","Los Olivos",8,135,2045.06,2291.07,2374.63,2588.48,9299.24
"patronero permeable","San Juan de Lurigancho",4,58,1604.82,2055.39,1955.16,1456.34,7071.71
"esclisiado jolgorio","La Molina",7,109,2751.63,2817.22,2668.63,2986.05,11223.53
"escéptico malaconsejado","San Martin de Porres",9,114,3075.58,3278.65,3234.27,2692.38,12280.88
"inaccesibilidad estangurria","El Agustino",2,42,2930.73,2904.3,3368.44,3409.57,12613.04
"mortiguar inimitable","Ate",2,22,2152.65,1934.11,2670.27,1997.71,8754.74
"ubicación borgoñón","La Molina",13,191,4331.98,4624.31,4862.68,4494.64,18313.61
"comunitario abulagar","Chorrillos",12,165,5382.81,5488.65,5160.31,4886.05,20917.82
"portañola Cegesimal","La Molina",10,130,2154.05,2389.98,2255.81,2198.66,8998.5
"atropellaplatos codirector","Villa María del Triunfo",5,64,2978.85,2669.67,2940.64,2772.11,11361.27
"pastosidad almizque","Miraflores",5,83,2038.22,2009.18,2307.37,2651.3,9006.07
"harnerero sintomatología","San Juan de Miraflores",13,195,1676.48,2646.45,1996.7,1919.73,8239.36
"lambiscón elipsógrafo","Los Olivos",9,127,2972.06,2549.58,2900.9,2151.43,10573.97
"verrucaria vitrificación","Puente Piedra",3,39,1776.84,1481.42,1453.36,1810.51,6522.13
"desestero usufrutuario","Surquillo",5,79,4120.06,4309.43,4091.93,4197.08,16718.5
"andamiaje paulatinamente","San Martin de Porres",4,67,3049.13,3833.29,2942.06,2827.52,12652
"entorpecedor bongosero","San Martin de Porres",4,61,3413.67,2917.66,3081.34,3094.96,12507.63
"proyecto desesperanzar","San Juan de Lurigancho",7,95,3183.28,2713.2,2879.51,2541.76,11317.75
"encarrujarse frugívoro","San Miguel",8,145,4912.33,4515.11,4231.93,4363.77,18023.14
"resobrar jaborandi","Independencia",7,135,988.52,1154.28,1056.68,1060.73,4260.21
"deleitación limícola","Chorrillos",13,199,2019.45,1404.48,1392.2,1687.78,6503.91
"necesitar gemíparo","Villa María del Triunfo",8,115,2746.93,2191.55,2502.38,2220.29,9661.15
"rancherío golorito","Independencia",9,131,2008.67,1813.96,2130.5,1639.68,7592.81
"criptograma bandidaje","El Agustino",11,166,2191.68,2168.79,2448.78,2206.73,9015.98
"baboquía lesueste","Santiago de Surco",9,141,2816.76,3080.25,3096.47,3608.22,12601.7
"destemplado diámetro","Comas",2,31,1659.59,1838.82,1923.59,1473.88,6895.88
"geofísico platinotipia","San Juan de Lurigancho",4,61,1194.9,857.87,996.28,758.09,3807.14
"traspuesto ennegrecimiento","Ate",2,42,2246.8,1922.55,1556.62,1816.1,7542.07
"criminar murallón","San Juan de Miraflores",11,173,1725.56,1636.07,1260.34,1374.64,5996.61
"alhucema brasilero","Magdalena del Mar",12,194,1288.07,1007.45,1079.32,1112.86,4487.7
"cayeputi inmodesto","Villa María del Triunfo",13,181,4091.92,4223.24,4974.9,4096.19,17386.25
"sinapismo alfarero","San Juan de Lurigancho",7,94,1987.76,1817.31,2099.38,1941.57,7846.02
"demografía genovisco","Comas",4,68,4054.82,3579.2,3653.55,3412.14,14699.71
"ofrecimiento otoscopia","Ate",2,24,4512.95,4362.69,4430.83,4103.36,17409.83
"peloponesio infantilismo","Ate",6,85,1839.12,2417.3,1911.03,2139.51,8306.96
"panderetazo tabiquero","Comas",5,80,2078.08,1948.57,2510.08,2039.02,8575.75
"androgénico decadente","Chorrillos",9,136,3493.36,3086.69,3005.47,3402.15,12987.67
"componible antepresente","La Molina",2,28,5691.41,4789.85,5389.3,4166.55,20037.11
"polivalvo achacual","Chorrillos",2,25,3118.84,2527.06,2886.59,2939.11,11471.6
"panlogismo desenfrailar","Comas",7,99,4700.96,5526.85,5335.53,5500.28,21063.62
"comandanta separado","San Luis",8,117,2574.92,2446.44,2472.72,2873.93,10368.01
"ñublense ocupación","Breña",3,52,818.19,1025.57,669.36,812.27,3325.39
"anaranjear tradicionalmente","Puente Piedra",6,88,4846.16,5323,4702.52,4569.96,19441.64
"polifonemático arequipeño","San Juan de Lurigancho",7,111,1762.56,2216.91,1667.65,1755.01,7402.13
"pinatero deshierba","Villa María del Triunfo",2,27,1165.1,1185.79,1073.32,1053.2,4477.41
"capitulante infamoso","Villa María del Triunfo",9,129,3190.12,3667.12,3782.57,3056.54,13696.35
"rectorado engarrafar","San Juan de Lurigancho",4,48,2357.1,1977.57,1615.93,2433.68,8384.28
"medianejo anecdotario","Puente Piedra",13,185,1839.85,1836.72,2227.13,1824.79,7728.49
"caprípedo fulminato","Santiago de Surco",13,206,4491.34,4939.22,5294.29,4821.48,19546.33
"pazguato irrupción","Ate",2,26,2176.76,1872.1,1929.31,2289.23,8267.4
"cerrajerillo favoritismo","Comas",3,45,2113.29,1740.84,1788.37,1890.96,7533.46
"linimento cuadrilla","San Juan de Miraflores",2,35,1905.8,1733.04,1401.67,1936.35,6976.86
"despioje sobrelleno","Santiago de Surco",2,25,1652.43,1547.52,1806.98,1486.54,6493.47
"trastejador retardar","Chorrillos",4,66,4932.95,4959.36,4857.43,4208.05,18957.79
"muselina remecedor","San Juan de Lurigancho",2,24,4239.83,4429.82,4478.07,3949.19,17096.91
"contrapuesto pestorejazo","Comas",2,42,1173.56,1103.54,1328.72,990.04,4595.86
"tolondro mesocefalia","Surquillo",4,63,1958.6,1652.42,1847.13,2070.72,7528.87
"galaicoportugués sacasebo","El Agustino",11,180,1914.81,1873.73,1834.39,1996.92,7619.85
"antoniano metagoge","San Martin de Porres",13,199,1640.09,1098.61,1215.95,1410.58,5365.23
"quillacolleño mesocarpio","Villa María del Triunfo",4,56,1488.15,1604.09,2055.31,1506.71,6654.26
"ayopayeño coronamiento","San Juan de Lurigancho",9,143,897.7,1001.5,928.08,1016.23,3843.51
"cienfueguero catedrilla","Los Olivos",2,26,1951,2086.99,2405.53,2114,8557.52
"brollador desnaturalizado","San Luis",4,51,874.28,1090.77,836.37,686.82,3488.24
"substantivo descarnada","Magdalena del Mar",5,70,1858,1849.05,2097.39,1638.01,7442.45
"sensiblería aerostática","Independencia",5,77,1494.92,1366.36,1804.7,1367.58,6033.56
"facsímil chapareño","Santiago de Surco",10,131,5150.92,4374.84,4635.13,4556.86,18717.75
"alfendoz internacionalizar","San Juan de Lurigancho",13,182,3786.47,4925.74,4116.63,3600.39,16429.23
"arvejote afortunadamente","La Molina",4,61,2967.79,2942.63,2439.95,2705.07,11055.44
"proconsulado impugnativo","Chorrillos",13,210,2553.43,2749.92,1884.71,2189.05,9377.11
"disparate antihemorrágico","Miraflores",6,93,3108.79,3385.97,3007.49,2911.66,12413.91
"esportear descalcador","La Molina",9,132,4237.3,4472.89,5565.24,4963.15,19238.58
"intolerante ilipulense","San Juan de Lurigancho",5,73,1255.79,1569.36,1375.13,1352.46,5552.74
"runruneo analítico","Santa Anita",9,127,1885.02,1786.01,1812.02,1493.48,6976.53
"malgache criptográfico","Villa María del Triunfo",4,64,1003.68,1025.83,1264.97,942.39,4236.87
"estampero atonalidad","Comas",3,43,1110.12,1120.03,1030.24,1399.12,4659.51
"chicuelina serranilla","Los Olivos",3,48,1117.72,1446.02,1600.28,2221.91,6385.93
"termoestable acaballar","San Juan de Lurigancho",5,83,2519.53,2090.54,2912.39,2048.52,9570.98
"almizcle desperfilar","San Miguel",2,34,2903.91,3414.43,3282.18,2428.33,12028.85
"concambio monógamo","San Martin de Porres",5,74,1600.4,1373.46,1621.63,1790.01,6385.5
"unicaule atacadura","San Borja",6,98,3352.79,3477.39,3702.77,3967.93,14500.88
"amarilleo esporular","Ate",12,174,3980.64,4434.23,4114.76,3932.26,16461.89
"engarronar eurovisión","Los Olivos",3,49,1907.76,1895.91,1906.42,2302.07,8012.16
"incompletamente decimero","San Juan de Miraflores",7,112,1375.27,1532.25,1321.06,1444.47,5673.05
"discotequero consuelo","Miraflores",12,175,2952.15,3219.01,2750.7,3118.32,12040.18
"soterrano esquinancia","Chorrillos",13,209,3763.74,3427.16,4149.46,4132.97,15473.33
"probanza geomancia","Villa María del Triunfo",3,38,3440.64,3735.95,3447.42,3512.83,14136.84
"entrecruzamiento destiempo","San Juan de Lurigancho",7,109,1834.3,1779.62,2247.23,2152.65,8013.8
"revolver trillado","Ate",11,152,4619.85,4119.4,4701.46,4209.98,17650.69
"alejamiento punición","Santa Anita",3,54,1552.33,1242.76,1465.73,1636.01,5896.83
"humidificar darwiniano","San Juan de Lurigancho",6,78,2456.91,2292.56,3062.07,2627.67,10439.21
"fluctuar reimpresión","San Martin de Porres",13,209,4790.73,4872.7,4027.29,4040.65,17731.37
"frangollar desarbolar","El Agustino",8,127,3903.38,4178.12,4068.01,3672.17,15821.68
"laureado lavaloza","San Juan de Lurigancho",3,53,1360.8,1558.19,1622.75,1560.05,6101.79
"subtender apachurrada","Villa María del Triunfo",3,51,1503.76,1632.71,1316.43,1205.05,5657.95
"matonesco dactiloscopia","Puente Piedra",13,167,1784.74,1208.32,1751.11,2489.6,7233.77
"pituitario cronicismo","San Juan de Lurigancho",13,205,4283.49,4430.45,4372.25,3797.19,16883.38
"cajabambino barbiespeso","Los Olivos",6,88,4713.37,4515.22,4447.49,4405.2,18081.28
"zambomba feticida","San Borja",4,60,4883.09,4330.73,4789.59,4444.08,18447.49
"lusitanista maquinizar","Puente Piedra",6,111,3173.66,2961.2,3481.71,3028.97,12645.54
"ambrolla poliedro","El Agustino",4,55,1836.76,1797.9,1964.04,1694.12,7292.82
"analógico proclamar","Jesús María",11,175,2872.93,3051.35,3213.23,4168.26,13305.77
"hacinamiento argumentativo","Ate",13,201,1220.01,961.98,1220.57,1118.69,4521.25
"berlinga rescontrar","La Molina",5,69,4760.43,5450.21,4050.04,5624.75,19885.43
"voltímetro deszocar","Los Olivos",6,103,3043.64,2801.25,3090.35,2819.41,11754.65
"gnoseológico lobreguez","San Borja",4,65,2827.88,2945.01,3144.88,2710.32,11628.09
"jazarino característicamente","Ate",3,39,1306.6,1879.9,1911.64,1636.92,6735.06
"fervoroso protóxido","Magdalena del Mar",6,86,1065.7,958.88,1041.49,964.48,4030.55
"carducha falseador","Rimac",2,20,942.19,911.38,744.18,1049.51,3647.26
"almádina corporificar","San Martin de Porres",2,25,5559.15,5255.4,5102.76,4747.87,20665.18
"adelgazamiento canariera","Chorrillos",2,33,4784.76,3831.95,3318.35,4353.66,16288.72
"siquiera quitaguas","La Victoria",7,105,1307.41,1065.91,1132.99,1201.87,4708.18
"amohinamiento coniecha","La Molina",2,44,2313.63,2949.9,2943.24,2653.25,10860.02
"nectáreo originario","Surquillo",4,60,1486.52,1627.09,1076.42,1693.55,5883.58
"hipotaxis menonita","Villa María del Triunfo",8,116,1656.07,1537.82,1087.78,1285.27,5566.94
"tapaojos ascensión","San Juan de Lurigancho",9,147,1302.91,1262.22,1135.19,1107.04,4807.36
"porosidad almorrana","San Juan de Lurigancho",13,200,3563.39,3929.56,3679.75,3565.47,14738.17
"voltaico sampedrada","San Juan de Lurigancho",13,200,3095.34,2784.87,2725.07,3071.31,11676.59
"husmeador portabrocas","Villa María del Triunfo",12,177,4895.32,4981,3864.36,4779.11,18519.79
"sanjacado presbítero","Comas",2,38,1463.08,827.95,1254,1014.66,4559.69
"compango respirar","San Juan de Lurigancho",13,174,832.42,648.86,1051.1,989.74,3522.12
"sobijada reanimación","Santiago de Surco",5,79,4423.05,4237.8,3857.98,4273.14,16791.97
"enfaldador ictiólogo","Rimac",13,205,4739.31,4947.61,4812.28,5045.39,19544.59
"exagerador procesar","Los Olivos",8,131,2268.86,2714.23,2501.23,2122.75,9607.07
"participar mixturar","San Juan de Lurigancho",2,24,1281.38,1157.72,1120.04,1474.6,5033.74
"blasfemante almotalafe","San Juan de Lurigancho",13,213,2128.49,2724.34,2735.94,2874.88,10463.65
"reconocidamente chiribico","San Martin de Porres",3,49,4063.69,3772.31,3767.79,3720.96,15324.75
"pajolero desencaminar","San Juan de Lurigancho",3,38,1751.89,1995.45,1953.1,1919.67,7620.11
"tapaculos psicopatía","Los Olivos",6,93,3165.9,2748.02,3118.62,3221.58,12254.12
"gasfitero aerotaxi","San Juan de Miraflores",4,50,4758.7,4301.32,4694.27,4440.91,18195.2
"baquiano domestiquez","San Juan de Lurigancho",7,134,1447.06,1242.89,1275.87,1178.89,5144.71
"piscifactoría homínido","Miraflores",4,58,2501.36,2807.1,2714.28,3195.59,11218.33
"apegualar enteropatía","Chorrillos",4,64,2708.43,2836.09,2524.07,2950.04,11018.63
"pretender afistolar","Puente Piedra",4,71,2146.14,1758.67,1467.34,1568.75,6940.9
"alcachofa saboyano","Ate",2,36,4447.43,4532.26,5442.07,4549.18,18970.94
"jabalconar caprípede","Villa María del Triunfo",11,200,3218.63,2531.81,2242.31,2543.76,10536.51
"cordilla enmocecer","Ate",11,168,1514.57,1459.09,1488.43,1325.69,5787.78
"formidar aracnológico","San Juan de Lurigancho",12,178,1060.07,1314.4,1176.16,1154.21,4704.84
"balsería emprestador","Barranco",13,199,5590.32,4744.19,5413.23,5298.3,21046.04
"posteriormente altramuz","San Miguel",5,76,2988.45,2262.86,2281.77,2787.08,10320.16
"sacarígeno nosomántica","San Martin de Porres",10,152,1762.85,1527.22,1521.56,1704.52,6516.15
"pintalabios monopolístico","Chorrillos",4,47,2427.62,2620.64,2420.33,2199.98,9668.57
"iliturgitano waterpolista","Villa María del Triunfo",4,60,3827.62,3946.18,3786.43,4224.34,15784.57
"descuajaringar destrizar","Comas",2,27,1212.48,1264.39,1080.95,1031.57,4589.39
"protestar realimentación","Santiago de Surco",5,79,4482.48,3401.26,3962.41,3965,15811.15
"carajillo maniático","Comas",2,31,1123.45,1299.15,1376.39,1010.11,4809.1
"univocidad antebrazo","San Juan de Lurigancho",5,64,1345.56,1567.44,1335.08,1224.8,5472.88
"boquinegro contingencia","San Martin de Porres",12,151,3609,4035.58,2966.83,3376.48,13987.89
"barangay posesivo","Santa Anita",5,66,4886.45,4129.44,5660.65,6040.15,20716.69
"pomólogo neuroanatómico","Rimac",9,158,1960.63,1914.22,2222.82,2047.57,8145.24
"desmotar colindar","Miraflores",9,140,2607.86,2856,2729.86,2628.2,10821.92
"resalutación obituario","Jesús María",4,54,4130.01,3817.49,4415.75,3958.61,16321.86
"examinante calatravo","Ate",4,61,4074.1,4789.73,5120.04,4948.99,18932.86
"limnología andulario","Ate",7,94,5945.82,4802.25,4944.69,5521.82,21214.58
"desenlosar cedreleón","San Juan de Lurigancho",10,156,3227.45,3948.42,3733.06,2999.1,13908.03
"privatizador platicable","Santiago de Surco",2,29,2322.72,2832.52,2368.63,2257.67,9781.54
"azarollo ruborizar","Ate",11,156,4213.81,4741.37,4867.85,5341.14,19164.17
"sensible fundibulario","Jesús María",13,192,2134.2,1796.51,1613.05,2128.33,7672.09
"limonense recortable","Santa Anita",3,47,936.86,958.9,905.58,1541.5,4342.84
"represaliado mirificar","Villa María del Triunfo",13,176,1391.14,1232.43,1189.13,1292.87,5105.57
"menoración danzante","San Martin de Porres",8,140,1729.15,1245.27,1317.22,1601.08,5892.72
"aherventar catatonia","Villa María del Triunfo",2,32,1647.52,2069.95,2177.38,1734.48,7629.33
"reactivación formalote","Chorrillos",8,123,2931.21,4628.64,3506.81,3585.92,14652.58
"dasocrático melopeya","Ate",5,72,1653.38,1289.47,1666.79,1448.59,6058.23
"trashumante estimatorio","San Martin de Porres",5,70,2455.88,1873.36,2635.88,1956.78,8921.9
"innominado aviñonés","San Juan de Lurigancho",3,49,1165.85,869.65,1017.37,1313.55,4366.42
"chihuahueño paisajismo","Puente Piedra",10,117,2532.74,2865.18,3220.87,2627.78,11246.57
"elemento higuerote","Chorrillos",2,21,1874.68,1711.16,2205.35,1834.69,7625.88
"connotar animalias","Puente Piedra",5,73,3594.38,3318.69,3377.84,3221.5,13512.41
"conservatoría facultoso","San Juan de Miraflores",3,43,917.2,1262.51,1563.84,1104.99,4848.54
"diaquenio displicencia","Villa María del Triunfo",4,63,1740.9,1966.81,1795.98,1594.05,7097.74
"milésimo machacón","Villa María del Triunfo",7,107,3616.98,4031.33,3882.24,3247.54,14778.09
"picantemente almazara","Ate",4,60,1344.61,1304.24,1347.27,908.66,4904.78
"idealidad electoralismo","San Martin de Porres",5,81,3814.78,3455.62,3481.8,2898.37,13650.57
"entrometer asechamiento","Santiago de Surco",5,64,2103.55,2250.33,2383.46,1959.4,8696.74
"protocolo braceral","Ate",7,107,4418.38,4703.19,4577.21,5002.57,18701.35
"pedestal cakchiquel","San Martin de Porres",9,148,2160.01,1713.59,1923.94,1562.37,7359.91
"religiosidad basáride","San Isidro",3,31,3971.91,4098.84,3917.8,4439.19,16427.74
"compasadamente cebadero","San Martin de Porres",4,73,1960.52,2575.98,1802.84,2270.12,8609.46
"infinitamente taumaturgo","Los Olivos",2,39,2665.85,2549.82,2572.82,2783.84,10572.33
"encachilarse nacionalista","Chorrillos",7,106,1941.64,1968.98,1545.61,1478.38,6934.61
"fabulación visajero","San Juan de Lurigancho",3,36,1270.03,1161.66,1491.36,1158.59,5081.64
"capullina chancaca","San Juan de Miraflores",3,41,2039.07,1328.79,1792.37,1727.29,6887.52
"desavisado nelumbio","San Juan de Lurigancho",4,56,2670.27,3276.64,2810.27,2750.93,11508.11
"televisor pretemporada","Ate",2,29,4090.02,4140.73,4194.18,3477.52,15902.45
"despulsar alantoideo","Lince",4,54,4121.65,4311.91,3626.75,4088.35,16148.66
"rebosadero guimbalete","La Molina",5,81,5138.4,3705.13,4797.43,5285.88,18926.84
"desentonar pegujalero","Santiago de Surco",2,37,5307.33,5483.38,5285.2,5421.56,21497.47
"vascofrancés desobstruir","Chorrillos",13,180,4986.3,4254.19,5045.95,4640.6,18927.04
"incredulidad arrusticado","Comas",3,47,1580.97,1495.18,1562.29,1807.52,6445.96
"tragacanto helenismo","San Martin de Porres",3,43,1243.49,1094.87,1092.38,1093.33,4524.07
"empegado histriónico","Chorrillos",9,138,5167.83,5407.46,5359.39,5786.87,21721.55
"carigordo rabasaire","Chorrillos",7,102,1930.22,1456.99,1782.54,1523.48,6693.23
"malversar enfullar","San Juan de Lurigancho",4,54,4158.91,4118.4,3719.64,3663.56,15660.51
"protoplasmático bachiano","La Molina",3,41,2640.06,2390.55,2240.89,2317.18,9588.68
"revoltijo noroeste","La Victoria",9,129,1062.43,995.01,913.73,996.84,3968.01
"tajaplumas esturrear","San Miguel",13,208,3453.28,3462.73,2980.71,3876.58,13773.3
"originalidad enmaniguarse","Villa María del Triunfo",4,63,2666.96,2963.29,2976.42,3449.78,12056.45
"titilación microscopia","Villa María del Triunfo",7,105,1942.01,2115.23,1482.36,1907.94,7447.54
"celambre crucifijo","Ate",9,136,4530.2,4503.28,5508.82,5499.77,20042.07
"jupiterino damasana","San Martin de Porres",3,46,1655.67,1196.18,1258.58,1401.25,5511.68
"entiesar petimetre","Surquillo",10,164,4632.79,4981.75,3691.96,4999.02,18305.52
"habidero marfilina","Villa María del Triunfo",3,37,3295.2,3570.45,3165,2932.17,12962.82
"cagarropa ansotano","San Juan de Lurigancho",4,51,928.61,1371.43,1136.92,1047.06,4484.02
"epirótico cianógeno","Chorrillos",7,122,2466.76,2589.46,2445.91,2197.9,9700.03
"cameraman desvolvedor","San Martin de Porres",5,77,2742.15,3118.35,2584.92,2878.49,11323.91
"presuncioso lechuguilla","Los Olivos",8,120,1751.93,1404.05,2128.54,1945.36,7229.88
"colgador aspérrimo","San Martin de Porres",13,191,2306.39,2358.87,2681.07,2252.15,9598.48
"estendijarse arrebatamiento","San Juan de Miraflores",5,68,1840.9,2403.95,2178.37,2318.96,8742.18
"bimestre obsequias","San Juan de Lurigancho",4,59,3149.64,3916.01,2617.91,2971.07,12654.63
"relumbrar funcionarial","San Juan de Lurigancho",10,144,6134.67,5559.67,4368.38,5650.21,21712.93
"desvalor gargajiento","Villa María del Triunfo",8,132,1657.91,1429.65,1421.21,1413.35,5922.12
"bipartidismo eritrocito","San Martin de Porres",2,36,990.06,1263.29,917.48,1240.9,4411.73
"preferencia superposición","La Molina",13,190,4678.18,4822.67,4369.16,4149.98,18019.99
"empergaminar delasolré","San Isidro",13,204,4140.36,3393.25,4154.71,3152.85,14841.17
"instrumentalización comprobar","San Borja",2,28,3588.85,3758.79,3656.21,3978.25,14982.1
"proditor cubilote","Puente Piedra",3,70,2376.87,1927.22,2654.49,2229.53,9188.11
"aritmómetro pumarada","Santa Anita",3,50,4576.08,4969.46,5183.38,4897.03,19625.95
"procariota retrovender","La Victoria",4,62,2324.3,2166.5,2100.97,2100.27,8692.04
"wellingtonia conclusión","San Juan de Lurigancho",13,184,1466.73,1805.24,1633.41,1918.67,6824.05
"satíricamente desbarbillar","San Martin de Porres",8,106,2536.99,2820.85,2617.39,2277.39,10252.62
"fruitivo miliario","Puente Piedra",13,193,4107.73,3756.81,3957.59,4248.91,16071.04
"trufador infinitesimal","Santa Anita",12,192,3151.88,3104.87,2886.14,3223.61,12366.5
"calatoso beborrotear","San Juan de Miraflores",6,84,2166.66,2098.51,2153.76,2385.65,8804.58
"microfilme disciplinado","San Juan de Lurigancho",11,169,1336.74,1180.73,1357.91,1040.69,4916.07
"tronchazo premiación","San Martin de Porres",10,152,1239.53,1309.87,1344.22,1106.41,5000.03
"crispamiento traquetear","San Juan de Lurigancho",5,65,1200.12,1479.64,1350.26,1630.26,5660.28
"repizcar encapricharse","Independencia",8,103,2023.35,2421.84,2733.24,1984.76,9163.19
"inmodificable pucherazo","Santiago de Surco",3,43,3267.84,3039.05,2918.02,2890.84,12115.75
"abreboca botellazo","Comas",3,38,991.19,1103.11,1048.13,1041.65,4184.08
"diligente entongar","San Juan de Lurigancho",2,18,3265.3,3014.15,3307.31,2991.63,12578.39
"apocatástasis alfabético","Comas",2,30,1146.45,1521.92,1191.73,1174.07,5034.17
"frasquera contratransferencia","San Martin de Porres",13,187,2832.73,2863.54,3285.15,2738.25,11719.67
"ascondido arrestar","San Juan de Lurigancho",5,72,2057.59,1859.38,1926.39,2463.81,8307.17
"clarinada carditis","San Juan de Lurigancho",8,108,2632.16,2644.99,2454.62,2194.6,9926.37
"gusanoso encrucijada","San Juan de Lurigancho",3,43,1072.14,1567.59,1343.46,1257.12,5240.31
"colocación comprehender","Los Olivos",7,79,1582.53,1681.65,1708.02,1660.27,6632.47
"urcitano inadaptado","Breña",7,122,2966.68,3170.55,3050.7,3422.24,12610.17
"ilicitano pertinente","San Isidro",2,43,4885.86,5553.08,4652.37,5622.37,20713.68
"animalidad iridólogo","San Martin de Porres",4,71,917.09,1244.44,1242.76,1272.57,4676.86
"acariciar agavillador","San Juan de Lurigancho",5,80,1301,1318,1398.81,1414.82,5432.63
"carolino loxodrómico","La Victoria",8,120,2458.67,2746.83,2063.08,2226.69,9495.27
"lanceolado proporcionable","La Molina",12,188,3629.15,3852.32,3025.74,3535.44,14042.65
"empapamiento envolvedero","Comas",3,40,953.35,649.49,1131.06,976.28,3710.18
"meteorítico ofrendar","Ate",7,107,1195.55,1371.52,1737.1,1210.74,5514.91
"changallo azoguero","El Agustino",5,72,1146.5,823.61,1029.62,706.61,3706.34
"desalinear falangina","San Martin de Porres",13,194,4307.77,4897.22,5598.82,5025.86,19829.67
"crecencia alcavela","Chorrillos",9,135,4065.64,4329.04,3294.64,4155.5,15844.82
"grafológico aborrecedor","La Molina",3,43,2096.6,2179.53,2676.99,2394.6,9347.72
"compresamente giennense","Los Olivos",2,36,2309.94,2032.35,1911.93,2455.1,8709.32
"enchavetar argumentar","Ate",8,125,1691.09,1515.2,1522.82,1391.36,6120.47
"botonear arbolillo","Independencia",2,31,3834.14,3203.78,4165.98,4145.64,15349.54
"refracción ferreñafano","Comas",10,149,4497.21,3701.45,4108.35,3928.82,16235.83
"desentalingar bambudal","La Molina",5,81,2779.69,3096.69,3134.31,2955.04,11965.73
"limícola munitoria","Jesús María",5,77,2301.78,2441.9,2642.61,2185.11,9571.4
"boyerizo colección","Jesús María",2,22,3238.59,3530.17,3247.82,3739.98,13756.56
"verosímil poiquilotermia","San Martin de Porres",2,29,1547.86,2478.22,2165.43,2174.02,8365.53
